EIN,NAME,F9_03_PZ_MISSION,totRevenue_12,totRevenue_13,totRevenue_14,totRevenue_15,totRevenue_16,totRevenue_17,totRevenue_18,totRevenue_19,totRevenue_20,totRevenue_21,totRevenue_22,totRevenue_23
462272700,Role Model Movement Inc (NFP),"To provide underprivileged youth with an awareness of the world and opportunities by taking students on explorations focused on STEM, Arts & Culture, Citizenry & Volunteerism, Health, Community Development, Culinary Arts, and Entrepreneurism.",,,,,,100.0,190.10829831819504,257.6191622965138,385.3389309629672,4386.282093216349,2106.9238317404293,1094.0660573014202
462284247,Glam4Good Foundation,"Glam4Good's mission is to create and celebrate social impact and empowerment through beauty and style. They create programs, events, and initiatives that harness the healing power, joy, and attention that fashion and beauty bring to raise awareness, promote well-being, honor, courage, and empower self-esteem.",,,,,,100.0,2824.6670091715187,1348.5072496860373,1925.4357422841267,4150.706891958747,1574.1532518932906,5048.154279407847
462326665,B NOBLE FARMS FOUNDATION,RESCUE AND REHABILITATE ANIMALS,,,100.0,,89.63401081668437,88.43009902946189,134.52819005754083,127.51277998666437,132.85506136863162,107.55809646111673,130.611463709777,116.64423480601585
462358576,Tesla Foundation Group,Provide education and workforce,,,,,,100.0,,,,,,
462394636,PATRICK BRETT FOUNDATION INC,"THE PATRICK BRETT FOUNDATION WILL OFFER GUIDANCE, NURTURE AMBITION, PROMOTE LEADERSHIP, AND ENCOURAGE POSITIVE CHANGE IN THE COMMUNITY, WHILE HONORING THE SELFLESS VALUES OF OUR FRIEND, PATRICK BRETT.",,,,,,100.0,91.46393467090253,105.20138163365387,119.80554785612247,,,
462409744,Families In Recovery Inc,To assist in the healing of the family members who endure the heartbreak of a loved one in active alcoholism and/or drug addiction through raising funds to pay for one on one therapy with licensed recovery specialists in the Greater Birmingham community.,,,,,100.0,201.92517650484027,249.91629667370262,174.96906616202054,-33.117403013319745,31.40694373680763,88.4089089453381,0.0
462490710,ISLAMIC CENTER OF WESTERN PA INC,SERVE MUSLIMS RESIDING IN WESTERN PA,,,,,100.0,232.54083226814376,147.46981962789377,89.50930265587274,305.85428206220706,137.2425791790939,244.1712824882829,179.31969890640534
462512827,Fresh Start Furniture Bank Inc,Fresh Start Furniture Bank provides used donated furniture and home goods for free to people in need.,,,,100.0,165.75452207277482,258.2862503689337,364.5001475734705,441.53666146645867,510.56520639203944,344.4944554538938,503.0083906058945,838.8792849011259
462547244,POCOMOKE BOAT DOCKING ASSOCIATION,"THE ASSOCIATION WAS FORMED BY VOLUNTEERS TO RAISE MONEY TO SUPPORT A BOAT DOCKING EVENT FOR THE TOWN OF POCOMOKE, WITH HOPES TO INSPIRE THE COMMUNITY THROUGH DONATIONS AND A SCHOLARSHIP FUND.",,,,,,,100.0,286.6642895346764,,,,
462558168,ONELL JEAN PIERRE,,,,,,100.0,,,,,,,
462578725,Bravely Beautiful Inc,Connect young oral cancer survivors to ease fears about Surgery via online network and send recovery gift baskets to patients,,,,,,,,,,,,
462591338,Institute of Asian Scholars,"naisA Global is a 501(c)(3) non-profit educational organization dedicated to helping talented young Asian professionals unlock their potential and become great leaders. It is the only non-profit of its kind to provide a global platform to educate, develop, inspire",,,,,,,100.0,,,,,
462649125,PURPLE,"Purple is organized exclusively for charitable purposes, specifically relief of the underprivileged and combating community degeneration.",,,,,,,100.0,61.85629533837709,,,,
462664508,3 Sisters Forever Rescue,"The purpose of the organization is charitable in nature. The organization will rescue animals, primarily horses. The primary purpose is to rescue these animals and provide them with humane care ( food, medical, shelter, etc.)The organization will provide education to the community including students about the care and proper treatment of animals.",,,,,100.0,70.90594220153696,82.9815636612909,56.131615975754954,54.60908467727388,60.22296785366381,84.31648446801601,69.74780820435113
462664508,3 SISTERS FOREVER RESCUE,"THE ORGANIZATION WILL RESCUE ANIMALS, PRIMARILY HORSES. THE PRIMARY PURPOSE",,,,,100.0,70.90594220153696,82.9815636612909,56.131615975754954,54.60908467727388,60.22296785366381,84.31648446801601,69.74780820435113
462675536,THE BIGGEST SHOW IN IDAHO MUSIC FST,COMMUNITY MUSIC FESTIVAL AND FIREWORKS EVENT,,,,,100.0,68.47996496606086,,,,,,
462688748,TOMORROW FOR HAITIAN KIDS ORGANIZATION,TO PROVIDE A HOME AND CARE FOR ORPHANED CHILDREN IN HAITI.,,,,,100.0,206.39190062468583,520.0761111510017,187.26071659366698,136.90241976017808,153.73016442880737,107.69009837007253,135.39312127522078
462724023,BEHAVIORAL INTERVENTION,THE MISSION OF BICC IS TO ENHANCE PUBLIC PROTECTION BY DEVELOPING AND ADMINISTERING A CERTIFICATION PROGRAM CONSISTENT WITH THE NEEDS OF BEHAVIOR ANALYSTS TO RECOGNIZE INDIVIDUALS WHO ARE QUALIFIED TO TREAT THE DEFICITS AND BEHAVIORS ASSOCIATED WITH AUTISM SPECTRUM DISORDER USING THE PRINCIPLES AND PROCEDURES OF APPLIED BEHAVIOR ANALYSIS.,,,,,,100.0,368.9617241531034,152.08659165363338,194.42442230231077,115.37473850104601,107.30117079531682,104.29198283206867
462762541,REMEMBER THE POOR INC,To give material and financial assistance to the worthy poor and destitute in third world countries,,,,,,100.0,282.1082190077507,214.6713225846562,168.90413229991296,257.8024619720645,340.93546648982465,395.35478924027024
462808095,CULTURAL ISLAND TRAVEL INC,"CIT IS LICENSED BY THE US TREASURY OFFICE OF FOREIGN ASSETS(OFAC) TO CONDUCT CULTURAL EXCHANGE (PEOPLE-TO-PEOPLE) TRAVEL TO CUBA. ITINERARIES CENTERED AROUND MUSIC, DANCE AND ART, FULLY COMPLIANT WITH OFAC GUIDELINES, ARE DESIGNED.",,,,100.0,1861.7052198134918,2847.2282471071376,2005.7031499443997,1856.070331509353,1142.8881279795655,179.7747365871382,4.645094520351877,602.0258293238794
462838964,GREATER ONTARIO CONVENTION AND VISITORS,"THE GREATER ONTARIO CONVENTION AND VISITORS BUREAU WAS FORMED TO PROMOTE GREATER ONTARIO AREA TOURISM AND IMPROVE THE CONDITION OF THE TOURISM BUSINESS ENVIRONMENT THROUGH THE DEVELOPMENT AND OPERATION OF THE TOURISM IMPROVEMENT DISTRICT KNOWN AS THE GREATER ONTARIO TOURISM MARKETING DISTRICT ""GOTMD"" PURSUANT TO THE PROVISIONS OF THE GOTMD'S MANAGEMENT DISTRICT PLAN, AND OTHER BOARD APPROVED PROGRAMS AND INITIATIVES.",,,100.0,,110.95166820006499,,,,,,,
462864414,OC CARES,"TO EDUCATE THE YOUTH ON THE CHALLENGES FACING OUR WORLD, ENRICH THEIR LIVES BY TEACHING THEM THE BEAUTY OF COMPASSIONATE LEADERSHIP, AND EMPOWER THEM TO IMPACT THE WORLD THROUGH SOCIAL ENTREPRENEURSHIP.",,,,,,,100.0,112.72158498435871,,432.2818908585332,306.39555092109833,71.55891553701773
462894051,MAXCEN HOUSING SOCIETY,"Maxcen Housing Society Inc., Florida Branch foster and promote community-wide interest and involvement in the problems associated with the underdevelopment of affordable housing, and towards that goal to sponsor and participate in public symposium, and by any other means to cooperate with, encourage and contribute to the efforts of such parties in the accomplishment of such purposes. Improved understanding of the relationship between a residential exposure and illness or injury of children or other vulnerable populations Maxcen Housing Society Inc., Florida Branch works in the areas of housing renovation and construction, microenterprise development, foreclosure prevention, home buyer education, and projects and programs that provide academic and cultural enrichment Maxcen Housing Society Inc., Florida Branch assists in the planning and development of projects, undertakings, studies and other activities that improve the housing and living conditions of lowi",,,,,,,100.0,50.664503760507294,55.974635009585604,116.89072408199381,115.87022563043799,142.2456864769208
462932988,MONARCH WINGS MINISTRIES,"MONARCH WINGS MINISTRIES IS A NON-PROFIT 501 (C) 3 ORGANIZATION IN SOUTHEAST MICHIGAN IN SUPPORT OF THE FIGHT AGAINST HUMAN TRAFFICKING. THE GOAL IS TO PROVIDE A 24 MONTH RESIDENTIAL PROGRAM THAT PROVIDES RESTORATIVE HOUSING AND COMPREHENSIVE SERVICES FOCUSED ON PHYSICAL, MENTAL, EMOTIONAL AND ECONOMIC TRANSFORMATION. THIS DEDICATED HOUSING AND PROGRAMMING IS COMMITTED TO SERVING ADULT FEMALE SURVIVORS OF SEX AND LABOR TRAFFICKING INDUCED BY THREAT, FORCE AND/OR COERCION.",,,,,,100.0,351.11150041030083,304.1002424924164,481.83243128613185,410.19390173063977,329.32590796352474,449.3541219100657
462963213,THE SHOULDERS OF GIANTS INC,"At The Shoulders of Giants, we strive to share the thrill of scientific discovery. and we believe that one should never stop being a student. The pursuits of science and engineering are rewarding and engaging experiences which, unfortunately, most students do not have the opportunity to fully explore. We exist to help bring that opportunity to all students, of all ages. Through outreach in the community, our mentorship program for high school students, and professional development of volunteers and staff, we are here to help you study the universe around us while standing on the shoulders of giants.",,,,,100.0,,141.15754735294934,112.20915721456501,60.80659474749716,41.476469120053245,38.94589422890263,
462969449,FIRECRACKER FOUNDATION,PROVIDING THERAPEUTIC SERVICES TO CHILDREN AND FAMILIES AFTER EXPERIENCING SEXUAL VOIOLENCE,,,,,100.0,528.0163552985294,439.98237965075566,341.1051121603,789.2764361714144,849.4408927643617,957.6140239907833,810.8297377278786
462994374,PUMP UP A CURE INC,"The organization goes to the different homeless shelters, and women and children centers, teaching the women how to perform breast self-exam to check for signs of breast cancer. Then the women are fitted for two bras,that are given to the women at no charge to them.",,,,,100.0,,,,,,,
463001851,ALPHA AGAPE INC,"ALPHA AGAPE'S MISSION STATEMENT IS, ""WE LOVE BECAUSE HE FIRST LOVED US,"" 1 JOHN 4:19. BY LOVING OTHERS, ALPHA AGAPE IS ON A MISSION COMMITTED TO SERVING OTHERS BY PROVIDING A CHRISTIAN ENVIRONMENT THAT IS BOTH HELPFUL AND AFFORDABLE.",,,,,,100.0,4.252707306396665,35.90089848487732,26.361871575315803,35.855654156855074,7.916113728495968,9.451393058153236
463006101,FLUTTERBY FOUNDATION LTD,"IDENTIFY, SUPPORT, AND EMBRACE THOSE IN NEED WITHIN THE COMMUNITUES THAT THE ORGANIZATIONS SERVES. CONNECT EXISTING RESOURCES WITH COMMUNITY NEEDS AND SUPPORS THE EFFORTS OF COLORADO NON PROFIT ORGANIZATIONS.",,,,,100.0,108.38288202991858,160.60405226282901,194.1639840939216,187.33951903048666,156.324559742473,209.2899072145427,143.34217004355236
463041252,CENTER FOR SOCIAL AWARENESS ADVOCACY AND ETHICS,"TO ADVOCATE FOR, AND EMPOWER YOUTHS IN AFRICA AND THE U.S. THROUGH EDUCATION, CIVICS , ETHICS, AND SOCIAL AWARENESS.",,,,,100.0,,,94.70966573059154,169.6621070749162,78.71183984056526,,0.0
463082735,Fox River Affordable Housing Corp,To provide affordable housing to low income individuals and families,,,,,,,100.0,31.633079546116733,31.802572433845526,13.950962603057102,29.71781996178121,7.511940859339992
463103911,HINDU CHARITIES INC,"PROVIDES SENIOR CITIZENS WITH CULTURAL ACTIVITIES, COUNSELING, EDUCATION, AND HOT MEALS.",,,,100.0,159.69524681700818,268.7488075704964,160.14042049834015,221.27548619325626,249.29853347070124,193.83116470154283,12.808282774322382,150.57808982332966
463105593,BIKERS AGAINST BULLIES USA,TO CREATE AWARENESS AND PROVIDE EDUCATION ON THE BENEFITS OF LIVING IN A SOCIETY OF RESPECT FOR EACH OTHER.,,,,100.0,101.37835238807564,1056.533817715568,2120.4936424831712,1646.2549417672828,1977.0488300032057,1190.9178331018272,2377.4121166791324,1293.3646757132171
463119290,Chedvat Neurim Foundation,"Education, Housing and Support for Girls in distress ages 14 - 21 years old.",,,,100.0,630.0,825.4766666666667,680.5033333333333,795.7166666666667,818.9666666666667,805.0000000000001,786.0,996.4033333333333
463142112,FREEDOM MISSION INTERNATIONAL INC,CHRISTIAN MISSIONS,,,,,100.0,51.19840654520229,46.56009630098137,34.86090424989289,35.55026217534124,40.798869687633896,54.66100830391937,57.08383490094465
463142614,Healthy Black Families Inc,"The mission of Healthy Black Families, Inc. is to support the growth and development of healthy black families and individuals.",,,,,,100.0,525.8156541886902,713.9960900731302,744.5253783216277,1361.1440156397075,,1572.4161899934834
463149212,WYATT TIETZ FOUNDATION,"To help families with kids on the Western Slope of Colorado fight cancer. We ask not ""why"" but "" what can we do to help other children"".",,,100.0,,266.98862416827643,613.3934320669671,363.5758746512127,224.51169778922514,388.7958789439794,344.34427988838803,751.2556342562782,88.4739214423696
463163243,CAMP ROCK OF GEORGIA INC,TO PROVIDE AN ENVIRONMENT FOR UNDERPRIVILEDGED CHILDREN TO DEVELOP A SOLID FOUNDATION IN CHRIST BY OFFERING A NEW CONCEPT IN TRADITIONAL CAMP AND/OR RESIDENTIAL FACILITIES.,,,,,,,100.0,43.842237631492985,78.20317043827897,186.06207557742715,207.5343720869706,250.7716291187414
463179524,CONSCIENCE POINT SHELLFISH,SHELLFISH PRESERVATION,,,,,100.0,,52.189734306142235,47.79380840053395,21.318594912867773,40.78665862087882,67.73639073271526,54.167352387221825
463181435,ARIZONA CARIBBEAN CULTURAL,The integration of Caribbean cultures within our communites. Encouraging and promoring professional excellence through financial literacy entreprepenurship and advocacy.,,,,,,100.0,,100.0,,100.0,100.0,
463209259,Delta Junction Trails Association,"Delta Junction will have a great trail system and green spaces linking the community, enhancing the lives of residents, and attracting more vistors to enjoy our commmunity.",,,,,100.0,244.63316163163023,114.85277739106223,38.0081442294306,139.77968815258248,67.52053459557288,158.91514687456493,37.06320478908534
463211143,ARGOSY COLLEGIATE CHARTER SCHOOL,"THE PURPOSE OF THE ARGOSY COLLEGIATE CHARTER SCHOOL FOUNDATION, INC. IS TO SUPPORT THE ARGOSY COLLEGIATE CHARTER SCHOOL.",,,,,100.0,,100.0,196.51667975482647,185.33879636523105,180.7512263775713,158.60784473702998,200.67081068401782
463218448,Pink Detroit Inc,Pink Detroit provides financial support and education by fundraiser and events for Young Adults and Young Teenagers,,,,,,,,,,,,
463229586,ULTIMATE WRESTLING CLUB INC,WRESTLING CLUB FOR THE YOUTH,,,,,100.0,,,,,,,
463256349,TINY HOPE CHILDRENS HOME,IMPROVE ORPHANED CHILD CARE IN JAMAICA,,,,,,100.0,460.75802298561825,454.85147271242863,,504.65678578157383,,227.13370595993217
463275240,THE JEFFREY AHN JR FELLOWSHIP INC,PROVIDE FINANCIAL ASSISTANCE TO ENCOURAGE AND SUPPORT THE ARTS FOR STUDENTS.,,,,,,100.0,135.285047798104,288.2330120266197,157.21547444965034,101.06936444935191,133.9073084842878,79.62636903518458
463297097,NEW BEGINNING SANCTUARY,WE PROVIDE FAITH BASED SOBER LIVING PROGRAM FOR PEOPLE STRUGGLING WITH SUBSTANCE ABUSE DISORDERS. WE ARE A 12 MONTH PROGRAM AND HAVE MANY THAT LIKE IT SO MUCH THEY STAY BEYOND THE 12 MONTHS. WE HELP DOZENS OF MEN AND WOMEN FIND AND MAINTAIN THEIR SOBRIETY.,,,,,,100.0,226.82677416247378,358.1159087372454,582.1490763314092,790.0460167023587,900.918852027773,1237.1512623100236
463383280,ENYIMBA SOCIAL CLUB USA OF LOS ANGELES INC,This association is organized exclusively,,,,,,100.0,31.80345572354212,26.769632014344513,23.323077550022415,,13.645625331105588,
463383709,OZZIE TO THE RESCUE,"COMMITTED TO THE RESCUE, CARE AND PROVIDING SERVICES TO OTHER RESCUE, CRUELTY PREVENTION ORGANIZATIONS FROM ALABAMA TO MAINE. PROFESSIONAL CARE, TRANSPORTATION, AND ASSISTANCE IN FINDING HOMES FOR CHALLENGED PETS.",,,,,100.0,107.59026276568603,60.64154034131343,,,,,
463429409,Vette City Roller Derby Inc,"To promote and support charitable and benevolent organizations by conducting fundraising events and amatuer roller skating meets with other skating organizations, thus providing entertainment for the community.",,,,,100.0,149.79382731475695,128.7392227914532,106.01024615769086,,170.24865675371737,36.06147694614519,118.88041984255904
463430327,BETHEL PARK HOCKEY BOOSTERS CLUB,THE ORGANIZATIONS PURPOSE IS TO PROMOTE SUPERVISED INSTRUCTION FOR YOUTH HOCKEY AS WELL AS TEACH TEAMWORK AND SPORTSMANSHIP IN THE SPORT.,,,,,,,100.0,,165.51394434500588,,,163.70492756283753
463452623,EDISON ARTS FOUNDATION INC,THE EDISON ARTS FOUNDATION IS A NON-PROFIT FINE-ARTS ORGANIZATION ESTABLISHED FOR THE EDUCATIONAL,,,,,,100.0,,,216.3182033844694,104.56191681164005,1040.9188676261267,2973.9024197374665
463466899,ARCTIC LIGHT MINISTRIES INC,TO EDUCATED INDIVIDUALS IN THE WAY OF THE CHURCH AND HOW THEY FIT IN TO LIFE,,,,,,100.0,,,,,,
463485787,NAUTILUS THINK INC,"TO PROMOTE SCIENCE, EDUCATION, AND THE LITERARY ARTS TO EXPAND PUBLIC KNOWLEDGE AND UNDERSTANDING OF FUNDAMENTAL QUESTIONS OF SCIENTIFIC INQUIRY AND THEIR CONNECTION TO HUMAN CULTURE.",,,,100.0,1707.694392307615,1013.4902791299897,,326.7030341961839,574.6499583462978,,276.2945268039064,
463485787,NautilusThink Inc,"TO PROMOTE SCIENCE, EDUCATION, AND THE LITERARY ARTS TO EXPAND PUBLIC KNOWLEDGE AND UNDERSTANDING OF FUNDAMENTAL QUESTIONS OF SCIENTIFIC INQUIRY AND THEIR CONNECTION TO HUMAN CULTURE.",,,,100.0,1707.694392307615,1013.4902791299897,,326.7030341961839,574.6499583462978,,276.2945268039064,
463491851,COMMUNITY MEDICAL CENTER FOUNDATION,"ENCOURAGE THE PUBLIC AND PRIVATE CONTRIBUTIONS FOR THE SUPPORT, MAINTENANCE, IMPROVEMENT, DEVELOPMENT AND EXPANSION OF PROGRAMS AND SERVICES WHICH FULFILL THE MISSION OF COMMUNITY MEDICAL CENTER. ESTABLISH, MANAGE, AND DISTRIBUTE TEMPORARY AND PERMANENT FUNDS FOR THE USE AND BENEFIT OF COMMUNITY MEDICAL CENTER OR OTHER PROGRAMS OR COMMUNITY BENEFIT CONSIDERED TO FALL WITHIN THE MISSION OF COMMUNITY MEDICAL CENTER.",,,,,,,100.0,27.764935620540705,7.815928568471316,6.533859593436469,35.02711803590897,28.903824126081616
463503294,LINDENHURST COMMUNITY CARES COALITION,HELP BETTER OUR COMMUNITY,,,,,,100.0,101.87628281767232,118.92177662904886,,153.1267924893401,,
463520183,TRIAD MINISTRY INC,"THE MISSION OF THE ORGANIZATION IS TO PROVIDE COUNSELING, REFERRAL AND EDUCATION SERVICES TO INDIVIDUALS AND FAMILIES AFFECTED BY ADDICTION",,,,,,,100.0,33.076295846673666,160.5797411042018,,,
463539277,FREEDOM FARM CORP,PROVIDE CHILDREN IN OUR CARE AN OPPORTUNITY TO EXPERIENCE AGRICULTURAL AND NUTRITIONAL LIFE,,,,,,,100.0,,,,,
463549673,OPERATION HELP THE HOMELESS,AGENCY NBSP;PROVIDES NBSP;FOOD NBSP;CLOTHING NBSP;AND NBSP;ESSENTIALS NBSP;FOR NBSP;THE NBSP;HOMELESS NBSP;POPULATION,,,,,,,100.0,,,,,
463563492,CENTER FOR THE PROMOTION OF INCLUSIVE EDUCATION,SEE NBSP;STATEMENT NBSP;2,,,,,100.0,100.50245098039217,100.0,,64.4607843137255,118.3529411764706,,23.40686274509804
463574386,THE MONASTERY OF OUR LADY OF THE CENACLE,"TO PROVIDE SUPPORT FOR SILVERSTREAM PRIORY AND THE BENEDICTINE MONKS OF STAMULLEN, COUNTY MEATH, IRELAND, A PART OF THE ROMAN CATHOLIC CHURCH.",,,,100.0,163.3772774403792,188.22248555769517,656.1679751147979,440.19700785068875,331.38053621685674,297.5544363797956,331.10502147829953,215.1607169308251
463576825,INDIANA TWINS BASEBALL CLUB INC,Create the best travel baseball program,,,,100.0,159.32760964849732,177.80313186343022,209.32142959011952,,,246.764026355572,410.5469827053443,366.01443281325766
463598493,D19 TRANSPORTATION SERVICE,D19S MISSION IS TO FOSTER AND SUPPORT AN ORGANIZATION DEDICATED TO ACHIEVING A SIGNIFICANTLY IMPROVED TRANSPORTATION SYSTEM THROUGH PRIVATE AND PUBLIC SECTOR ACTIVITIES IN THE CORPORATIONS AREA OF CONCERN. ACTIVELY PARTICIPATE IN THE PUBLIC PROCESS OF PROVIDING TRANSPORTATION.,,,,,100.0,348.90139477263745,465.79709964484806,715.8072157150816,871.7089310893297,,607.4609908768609,
463665741,COLORADO SPRINGS FOOD RESCUE,"To cultivate a healthy, equitable food system in the greater Colorado Springs community.",,,,,100.0,291.0425163762205,314.46669138549004,3227.4641577060934,,3514.310653812878,3112.8089852923,7473.502966258806
463665989,ONETOUCH PROJECT,To teach individuals basic and advanced self defense techniques.,,,,,100.0,,774.5546644153651,,,,,1077.8387505276487
463743329,NEW HOPE FOR CHILDREN INC,"THE ORGANIZATION'S MISSION IS TO DEMONSTRATE THE LOVE AND COMPASSION OF JESUS CHRIST TO EDUCATE THE GIRLS IN THE MIDDLE IN SAFE AND SUPPORTIVE ENVIRONMENT, TO PROMOTE A LASTING CHANGE THAT WILL DEVELOP AND MOVE THE GIRLS TOWARDS SELF-RELIANCE.",,,,,,100.0,98.28129838686974,105.78108724416542,20.093747360716197,,,
463810814,Marcuss Heart Foundation,The Foundation a nonprofit 501(c)(3) organization was set up in Marcus Atlas' honor. Our mission is to provide support to seniors in high school who have been accepted into academic institutions of higher learning that have met the MHF scholarship requirements. MHF also mentors youth while they are in the crossroads of decision for their future. At the same time we are dedicated to helping our solders during challenging times they may have while transitioning to civilian life through support and guidance.,,,,,,,100.0,,,172.1244064793148,,
463829508,ROOT MINISTRIES INC,ROOT MINISTRIES STRIVES TO BRING A HOPE AND A FUTURE TO THE PEOPLE OF LA MOSKITIA THROUGH CARING FOR ORPHANED AND ABANDONED CHILDREN AND COMMUNITY OUTREACH.,,,,100.0,184.57462104095632,54.5054019636035,,,,,,
463837647,Opus Peace Corporation,"To promote personal, professional and community peace by re-owning and re-homing scattered prices of broken self lost through self-disregard, heartache, neglect, abuse and war.",,,,100.0,200.8517015754651,440.6733194429214,747.2749204956684,847.4028585005666,618.0867785210366,,591.486639616917,651.9830390759221
463851487,KAPARDI SHIRDI SAI TEMPLE,"THE TEMPLE IS ORGANIZED AND OPERATED EXCLUSIVELY FOR RELIGIOUS, CHARITABLE, EDUCATION PURPOSE, AND TO HAVE A PLACE OF WORSHIP.",,,,,,100.0,119.33698745651944,136.00980288816277,98.16591124696954,170.83904290081165,224.811584273216,321.6309159903025
463857982,Beverly Crawford Ministries Inc,"Through Gospel ministry, touching lives of thousands using her voice to sing praises unto God.",,,,,,100.0,78.78935153041995,88.59227152803952,71.59350141834123,32.327765765408344,,62.161532205272664
463917618,COATESVILLE HOUSING ASSOCIATION,EDUCATION OF REAL ESTATE PROFESSIONALS AND PROMOTION OF REAL ESTATE INVESTMENT IN THE COATESVILLE AREA,,,,,,,,,,,,
463948969,TERRA BELLA PARKLAND CORPORATION,"TO ACQUIRE, ESTABLISH, OPERATE, MAINTAIN, AND CONTROL PARK FACILITIES FOR THE RECREATION AND PLEASURE OF THE TERRA BELLA, CALIFORNIA COMMUNITY AND GENERAL PUBLIC.",,,,,100.0,2.6702745042190337,0.0,10.681098016876135,44.45152561683341,0.0,0.0,0.0
463959254,Kingdom Connectors,"Kingdom Connectors is a religious non-profit organization which partners with pastors in their call to share the Gospel in Yucatan, Mexico or wherever the Load leads.",,,,,,100.0,52.83826771420539,36.36882832497374,79.02466450648792,234.38915767825173,-20.81406187580452,36.76920117774129
463963530,DIAMONDS IN THE ROUGH MENTORING PROGRAM,mentoring young females,,,,,,100.0,100.0,100.0,,,,
463971282,FRIENDS OF WASHINGTON COUNTYS ANIMALS,THE MISSION OF THE ORGANIZATION IS TO SHELTER AND AID WASHINGTON COUNTY'S ANIMALS,,,,,,100.0,61.8858586379337,0.020621745630767647,68.3198432747332,0.005155436407691912,1.0310872815383822,84.54915708614735
464004725,NANBE TEWA LANGUAGE PROGRAM,LANGUAGE PROGRAM ON INDIAN RESERVATION,,,,,100.0,99.28990003447086,20.89624267493968,69.67252671492588,0.0896242674939676,0.0,,
464008664,NORTH END WOODWARD COMMUNITY COALITION,"North End Woodward Community Coalition is a citywide transit justice coalition with a focus on education and issues around transit justice principles: that transit is affordable, accessible,available, safe and reliable especially for those who are transit dependent. NEWCC seeks to provide a platform for those who have been""deliberately silenced and intentionally unheard."" We insure that there are both digital and media justice principles in our work.",,,,,,100.0,265.69167597910547,179.41864393565322,450.0922581148159,508.01086306816705,1032.1578003586374,2068.905117076847
464011511,TRUCKING 4 JESUS INC,"SERVE THE UNDERPRIVILEGED, NEEDY IN THE COMMUNITY.FIND PEOPLE WITHIN THE COMMUNITY WHO HAVE NEEDS.",,,,,100.0,84.0909090909091,204.54545454545453,286.9318181818182,304.54545454545456,348.75,227.77272727272728,11.363636363636363
464021815,BOLD UP MINISTRIES,TO PREACH AND TEACH THE GOSPEL OF JESUS CHRIST IN THE UNITED STATES AND OTHER NATIONS.,,,,,,,100.0,73.3678668589062,,14.063713049888765,7.283355406084251,7.445802154213503
464074229,ITTI GLOBAL FOUNDATION INC,"The Organization is organized exclusively for religious, charitable,scientific and educational purposes.",,,,,,100.0,300.0,40.0,48.0,,,
464074679,Georgia Elite Sports Academy Inc,Provide community based sports programs.,,,,,100.0,93.59356893232233,,124.1475276705629,126.11389413557434,,122.71312948819724,
464077537,TOGETHERWARE INC,"Togetherware Inc's purpose is to partner with other non-profit organizations by providing operational and technical knowledge, tools, and services to assist them in accomplishing their purposes more effectively. This includes, but is not limited to, consulting services regarding best practices and the use of technology, software recommendations and the delivery of software solutions.",,,,,100.0,73.23224855598853,36.07190723985138,9.345174783815624,,,,
464098409,Friends and Sisters Keeper's in Action,"Raise funds for downtrodden community.Plans have been made to fund back to school events,Provide a day of service to various shelters for teens,women, and children and families.",,,,,,100.0,408.8333333333333,100.08333333333333,136.58333333333331,950.0833333333333,,1309.5833333333333
464101858,Sponsor A Child In Need Corp,"Sponsor a child in need was organized exclusively for charitable, Scientific and Education purposes. Sponsor for Children as Education, Clothing, Food, Medical and Dental Care, and others.",,,,,,100.0,26.573426573426573,29.301864801864802,27.08275058275058,26.69114219114219,34.383449883449885,50.696969696969695
464120269,350PDX,"BUILDING A DIVERSE GRASSROOTS MOVEMENT TO ADDRESS THE CAUSES OF CLIMATE DISRUPTION THROUGH JUSTICE-BASED SOLUTIONS BY INSPIRING, TRAINING, AND MOBILIZING PEOPLE TO ACT.",,,,,100.0,155.8932919710464,222.7926215017179,205.6798091997732,332.38433570165785,370.08405884118883,419.9581373628207,346.37412855665633
464120412,Committee to Save Cooper Union Inc,"Funds solicited, raised and collected and expended to further the goals/activities of a tution free higher learning institution by monitoring and having a voice representation by alumnus, student, and faculty representation that presently does not exist.",,,,,100.0,,,,,,,
464125431,Rock Bridge HOPE Mobile Health,To connect uninsured and underinsured people to accessible healthcare services while offering compassionate care in the name of Jesus.,,,,,100.0,92.3076923076923,46.15384615384615,53.84615384615385,147.6923076923077,147.6923076923077,129.13076923076923,116.53846153846155
464126443,TOY LIFT CHARITIES,SUPPORT LOCAL FAMILIES AT CHRISTMAS,,,,,100.0,100.0,,130.2342962987034,165.08302732915217,182.1304390212199,237.05521073668473,172.44337568647842
464128016,LGMD2D FOUNDATION,To support research and clinical trials to speed the development of treatments and a cure for LGMD2D/R3.,,,,,100.0,1426.3032653241087,22.268981624289427,,110.62552328911998,0.6632001057594853,0.0011016613052483146,
464157080,THE PERSONAL STORIES PROJECT,"The Personal Stories Project promotes activism, advocacy and support for the LGBT community and our allies through the sharing of personal stories. Our overall goal is to engage people and help change hearts, minds and lives.",,,,,,,100.0,,,,88.44279415177535,36.41216059410536
464167600,CRITICAL READ INC,"TO PROMOTE THE ARTS AND CULTURE IN THE UNITED STATES. CRITICAL READ PUBLISHES AND DISTRIBUTES ORIGINAL COMMENTARIES ON IMPORTANT WORKS OF THE FINE, LITERARY AND PERFORMING ARTS.",,,,,100.0,71.18014849550606,48.49550605705354,112.54005470887066,77.19812426729192,196.4947245017585,,
